zipcode,room_type,accommodates,bedrooms,bathrooms,beds,minimum_nights,number_of_reviews,price,price_bin
94124,Entire home/apt,2,2.0,1.0,2.0,30,3,120.0,bin 100-150
94107,Entire home/apt,3,1.0,1.0,1.0,3,327,238.0,bin 200-250
94114,Entire home/apt,5,2.0,1.0,3.0,2,201,250.0,bin 200-250
94112,Private room,2,1.0,1.0,1.0,2,95,75.0,bin 50-100
94110,Private room,2,1.0,1.0,1.0,4,56,210.0,bin 200-250
94133,Shared room,4,1.0,10.0,4.0,1,164,38.0,bin 0-50
94118,Entire home/apt,6,2.0,1.0,3.0,1,204,400.0,bin 350-400
94110,Private room,2,1.0,1.0,1.0,4,47,210.0,bin 200-250
94131,Entire home/apt,2,0.0,1.0,2.0,3,25,220.0,bin 200-250
94114,Private room,2,1.0,1.0,1.0,2,278,125.0,bin 100-150
94107,Entire home/apt,4,2.0,1.0,2.0,30,87,140.0,bin 100-150
94102,Private room,2,1.0,1.0,1.0,1,112,110.0,bin 100-150
94110,Entire home/apt,3,1.0,1.0,2.0,30,6,170.0,bin 150-200
94122,Entire home/apt,2,1.0,1.0,1.0,2,156,250.0,bin 200-250
94103,Entire home/apt,3,0.0,1.0,2.0,2,24,199.0,bin 150-200
94110,Entire home/apt,5,3.0,2.0,3.0,2,14,275.0,bin 250-300
94110,Entire home/apt,8,3.0,2.0,4.0,30,61,475.0,bin 450-500
94117,Entire home/apt,6,2.0,1.0,2.0,30,128,170.0,bin 150-200
94117,Private room,2,1.0,2.0,1.0,30,152,125.0,bin 100-150
94103,Entire home/apt,2,1.0,1.0,1.0,30,22,339.0,bin 300-350
94105,Entire home/apt,4,2.0,1.0,3.0,30,9,193.0,bin 150-200
94117,Entire home/apt,3,0.0,1.0,4.0,30,328,92.0,bin 50-100
94112,Entire home/apt,6,2.0,1.0,3.0,3,209,148.0,bin 100-150
94110,Entire home/apt,4,1.0,1.0,3.0,30,2,218.0,bin 200-250
94109,Entire home/apt,2,1.0,1.0,1.0,30,10,232.0,bin 200-250
94110,Private room,3,1.0,1.0,1.0,2,5,130.0,bin 100-150
94124,Private room,4,1.0,1.0,2.0,2,226,114.0,bin 100-150
94123,Entire home/apt,1,1.0,1.0,1.0,3,183,128.0,bin 100-150
94102,Private room,2,1.0,1.0,1.0,6,91,110.0,bin 100-150
94107,Entire home/apt,6,4.0,2.5,4.0,2,47,475.0,bin 450-500
94117,Entire home/apt,2,1.0,1.0,1.0,30,71,185.0,bin 150-200
94123,Entire home/apt,2,1.0,1.0,1.0,2,16,375.0,bin 350-400
94127,Entire home/apt,3,1.0,1.0,0.0,30,181,80.0,bin 50-100
94115,Entire home/apt,2,1.0,1.0,1.0,3,68,266.0,bin 250-300
94114,Entire home/apt,2,1.0,1.0,1.0,30,8,235.0,bin 200-250
94114,Entire home/apt,3,2.0,1.0,2.0,30,10,160.0,bin 150-200
94117,Entire home/apt,5,2.0,2.0,2.0,31,4,145.0,bin 100-150
94111,Entire home/apt,4,0.0,1.0,2.0,31,11,150.0,bin 100-150
94123,Entire home/apt,2,1.0,1.0,1.0,7,75,199.0,bin 150-200
94109,Entire home/apt,4,1.0,1.0,2.0,3,6,276.0,bin 250-300
94116,Private room,2,1.0,2.0,1.0,1,141,80.0,bin 50-100
94114,Private room,6,2.0,1.0,4.0,2,10,175.0,bin 150-200
94110,Entire home/apt,4,3.0,2.5,4.0,3,4,450.0,bin 400-450
94109,Private room,2,1.0,1.0,2.0,1,340,170.0,bin 150-200
94117,Private room,2,1.0,2.0,2.0,2,9,110.0,bin 100-150
94118,Entire home/apt,6,2.0,1.5,2.0,2,16,275.0,bin 250-300
94114,Private room,3,1.0,1.0,2.0,1,229,170.0,bin 150-200
94102,Entire home/apt,4,0.0,1.0,2.0,1,13,269.0,bin 250-300
94114,Entire home/apt,5,2.0,1.0,2.0,2,30,372.0,bin 350-400
94124,Entire home/apt,4,1.0,1.0,3.0,1,70,95.0,bin 50-100
94124,Entire home/apt,6,3.0,2.0,3.0,2,271,228.0,bin 200-250
94110,Entire home/apt,2,1.0,1.0,1.0,5,7,299.0,bin 250-300
94110,Entire home/apt,4,2.0,1.0,2.0,3,30,220.0,bin 200-250
94110,Entire home/apt,4,2.0,1.5,2.0,4,9,320.0,bin 300-350
94109,Entire home/apt,2,0.0,1.0,1.0,30,92,80.0,bin 50-100
94118,Entire home/apt,2,1.0,2.0,0.0,3,113,225.0,bin 200-250
94109,Entire home/apt,6,3.0,2.0,3.0,30,10,217.0,bin 200-250
94102,Entire home/apt,2,1.0,1.5,1.0,30,78,260.0,bin 250-300
94117,Entire home/apt,4,0.0,1.0,2.0,30,178,150.0,bin 100-150
94110,Entire home/apt,4,2.0,1.0,2.0,3,32,175.0,bin 150-200
94121,Entire home/apt,7,3.0,2.5,6.0,3,74,400.0,bin 350-400
94107,Private room,2,2.0,2.5,2.0,30,2,180.0,bin 150-200
94103,Private room,2,1.0,1.5,1.0,4,60,400.0,bin 350-400
94114,Entire home/apt,4,2.0,2.0,2.0,1,39,298.0,bin 250-300
94114,Entire home/apt,2,1.0,1.0,0.0,2,150,185.0,bin 150-200
94110,Entire home/apt,2,1.0,1.0,1.0,4,12,400.0,bin 350-400
94102,Private room,4,0.0,1.0,2.0,2,17,180.0,bin 150-200
94107,Entire home/apt,2,1.0,1.0,2.0,2,30,140.0,bin 100-150
94115,Private room,2,1.0,1.0,1.0,1,51,129.0,bin 100-150
94107,Entire home/apt,2,1.0,1.0,0.0,4,133,150.0,bin 100-150
94103,Private room,1,1.0,1.0,1.0,60,2,100.0,bin 50-100
94123,Entire home/apt,2,1.0,1.0,1.0,10,39,379.0,bin 350-400
94134,Private room,2,1.0,1.0,1.0,2,275,100.0,bin 50-100
94133,Entire home/apt,4,2.0,1.0,2.0,1,92,390.0,bin 350-400
94127,Private room,2,1.0,1.0,1.0,2,208,109.0,bin 100-150
94133,Entire home/apt,4,2.0,1.0,2.0,7,44,250.0,bin 200-250
94115,Private room,2,1.0,1.0,1.0,30,108,49.0,bin 0-50
94116,Private room,7,2.0,2.0,4.0,1,123,200.0,bin 150-200
94110,Private room,3,1.0,1.0,2.0,2,137,95.0,bin 50-100
94102,Private room,4,0.0,1.0,2.0,2,12,180.0,bin 150-200
94102,Private room,4,0.0,1.0,2.0,2,7,180.0,bin 150-200
94102,Private room,4,0.0,1.0,2.0,2,6,180.0,bin 150-200
94102,Private room,4,0.0,1.0,2.0,2,9,180.0,bin 150-200
94102,Entire home/apt,4,0.0,1.0,2.0,1,15,269.0,bin 250-300
94118,Entire home/apt,2,1.0,1.0,1.0,2,179,155.0,bin 150-200
94110,Entire home/apt,4,2.0,1.0,2.0,30,59,255.0,bin 250-300
94115,Private room,2,1.0,1.0,1.0,30,2,69.0,bin 50-100
94131,Entire home/apt,4,2.0,1.0,2.0,3,50,450.0,bin 400-450
94133,Private room,2,1.0,1.0,1.0,3,326,140.0,bin 100-150
94114,Entire home/apt,6,2.0,1.5,2.0,30,50,165.0,bin 150-200
94110,Private room,2,1.0,2.0,1.0,1,289,99.0,bin 50-100
94102,Private room,4,0.0,1.0,2.0,2,5,180.0,bin 150-200
94102,Private room,4,0.0,1.0,2.0,2,2,180.0,bin 150-200
94114,Entire home/apt,7,4.0,2.0,3.0,3,12,495.0,bin 450-500
94134,Private room,4,1.0,1.0,2.0,2,185,120.0,bin 100-150
94122,Entire home/apt,8,3.0,1.0,3.0,30,22,162.0,bin 150-200
94114,Private room,2,1.0,1.0,1.0,30,54,145.0,bin 100-150
94110,Entire home/apt,6,3.0,3.0,4.0,2,40,250.0,bin 200-250
94114,Entire home/apt,4,1.0,1.0,2.0,30,180,185.0,bin 150-200
94134,Private room,4,1.0,1.0,2.0,2,198,120.0,bin 100-150
94158,Entire home/apt,3,1.0,1.0,2.0,30,1,299.0,bin 250-300
94110,Entire home/apt,6,3.0,2.0,3.0,30,8,169.0,bin 150-200
94117,Private room,1,1.0,1.0,1.0,1,3,85.0,bin 50-100
94133,Entire home/apt,4,2.0,1.0,3.0,30,60,170.0,bin 150-200
94102,Private room,4,0.0,1.0,2.0,2,8,190.0,bin 150-200
94102,Private room,4,0.0,1.0,2.0,2,1,190.0,bin 150-200
94111,Entire home/apt,3,1.0,1.0,2.0,30,0,272.0,bin 250-300
94102,Private room,4,0.0,1.0,2.0,2,6,250.0,bin 200-250
94131,Entire home/apt,6,3.0,2.0,4.0,1,39,250.0,bin 200-250
94124,Private room,1,1.0,1.0,1.0,30,127,56.0,bin 50-100
94105,Entire home/apt,3,2.0,2.0,2.0,30,4,301.0,bin 300-350
94110,Entire home/apt,2,2.0,2.0,2.0,4,39,390.0,bin 350-400
94110,Entire home/apt,4,2.0,1.0,3.0,4,21,299.0,bin 250-300
94122,Private room,2,1.0,1.0,1.0,3,102,139.0,bin 100-150
94115,Entire home/apt,11,5.0,2.5,7.0,30,22,345.0,bin 300-350
94115,Private room,2,1.0,1.5,2.0,30,0,83.0,bin 50-100
94115,Private room,2,1.0,1.5,1.0,30,1,70.0,bin 50-100
94115,Private room,2,1.0,1.5,1.0,30,0,70.0,bin 50-100
94115,Private room,2,1.0,1.5,2.0,30,2,75.0,bin 50-100
94107,Entire home/apt,2,1.0,1.0,1.0,4,0,270.0,bin 250-300
94121,Private room,1,1.0,1.0,1.0,2,99,99.0,bin 50-100
94117,Private room,2,1.0,1.0,1.0,1,133,175.0,bin 150-200
94134,Private room,12,4.0,3.0,7.0,3,120,410.0,bin 400-450
94117,Entire home/apt,4,1.0,1.0,0.0,30,21,210.0,bin 200-250
94121,Private room,2,1.0,1.0,1.0,2,317,133.0,bin 100-150
94115,Private room,2,1.0,2.0,0.0,3,52,140.0,bin 100-150
94107,Entire home/apt,6,1.0,1.0,3.0,1,12,200.0,bin 150-200
94114,Entire home/apt,4,1.0,1.0,2.0,1,390,138.0,bin 100-150
94117,Entire home/apt,2,1.0,1.0,1.0,2,279,150.0,bin 100-150
94114,Entire home/apt,2,0.0,1.0,1.0,2,275,135.0,bin 100-150
94131,Private room,2,1.0,1.0,1.0,2,215,135.0,bin 100-150
94102,Entire home/apt,4,0.0,1.0,2.0,1,21,249.0,bin 200-250
94121,Entire home/apt,4,2.0,2.0,3.0,2,147,204.0,bin 200-250
94102,Entire home/apt,4,1.0,1.0,1.0,60,8,129.0,bin 100-150
94109,Entire home/apt,2,0.0,1.0,1.0,3,60,150.0,bin 100-150
94107,Private room,1,1.0,1.0,1.0,30,6,39.0,bin 0-50
94110,Private room,2,1.0,1.0,1.0,30,117,140.0,bin 100-150
94124,Private room,2,1.0,1.0,1.0,2,128,105.0,bin 100-150
94114,Entire home/apt,2,1.0,1.0,1.0,30,22,150.0,bin 100-150
94114,Entire home/apt,2,1.0,1.0,1.0,2,225,259.0,bin 250-300
94114,Private room,2,1.0,1.0,1.0,2,119,120.0,bin 100-150
94112,Private room,2,1.0,1.0,1.0,4,224,104.0,bin 100-150
94117,Private room,2,1.0,1.0,1.0,1,190,95.0,bin 50-100
94114,Private room,2,1.0,1.0,1.0,2,269,150.0,bin 100-150
94107,Entire home/apt,2,1.0,1.0,1.0,2,63,185.0,bin 150-200
94117,Private room,2,1.0,1.0,1.0,30,117,125.0,bin 100-150
94109,Entire home/apt,3,0.0,1.0,1.0,30,112,149.0,bin 100-150
94102,Entire home/apt,2,1.0,1.0,1.0,30,4,110.0,bin 100-150
94105,Entire home/apt,2,1.0,1.0,1.0,30,7,255.0,bin 250-300
94111,Entire home/apt,4,0.0,1.0,2.0,31,5,176.0,bin 150-200
94107,Private room,2,1.0,1.0,1.0,180,0,100.0,bin 50-100
94127,Entire home/apt,2,0.0,1.0,1.0,1,328,99.0,bin 50-100
94121,Private room,2,1.0,1.0,1.0,1,492,129.0,bin 100-150
94131,Entire home/apt,4,2.0,2.5,2.0,2,53,425.0,bin 400-450
94112,Private room,2,1.0,1.0,1.0,1,502,98.0,bin 50-100
94121,Entire home/apt,2,1.0,1.0,1.0,1,236,100.0,bin 50-100
94121,Private room,2,1.0,1.0,1.0,2,195,135.0,bin 100-150
94115,Entire home/apt,5,3.0,3.0,3.0,30,2,293.0,bin 250-300
94107,Entire home/apt,4,2.0,1.0,2.0,30,66,195.0,bin 150-200
94123,Entire home/apt,2,1.0,1.0,1.0,30,4,350.0,bin 300-350
94121,Entire home/apt,4,1.0,1.0,2.0,30,101,150.0,bin 100-150
94114,Private room,2,1.0,2.0,1.0,2,32,95.0,bin 50-100
94123,Private room,2,1.0,1.0,1.0,3,131,170.0,bin 150-200
94103,Entire home/apt,4,2.0,1.0,2.0,2,32,250.0,bin 200-250
94127,Entire home/apt,3,1.0,1.0,2.0,4,86,144.0,bin 100-150
94112,Entire home/apt,4,1.0,1.0,1.0,2,185,177.0,bin 150-200
94112,Entire home/apt,2,1.0,1.0,1.0,2,188,109.0,bin 100-150
94102,Entire home/apt,2,0.0,1.0,1.0,30,22,110.0,bin 100-150
94110,Entire home/apt,2,0.0,1.0,1.0,2,175,260.0,bin 250-300
94122,Entire home/apt,2,1.0,1.0,3.0,30,103,159.0,bin 150-200
94111,Entire home/apt,2,1.0,1.0,1.0,30,3,246.0,bin 200-250
94122,Entire home/apt,2,0.0,1.0,1.0,30,82,129.0,bin 100-150
94133,Entire home/apt,2,1.0,1.0,1.0,3,256,205.0,bin 200-250
94102,Private room,2,1.0,1.0,1.0,6,91,110.0,bin 100-150
94110,Entire home/apt,4,1.0,1.0,2.0,30,95,120.0,bin 100-150
94102,Private room,2,1.0,1.0,1.0,7,94,110.0,bin 100-150
94102,Private room,2,1.0,1.0,1.0,6,84,110.0,bin 100-150
94110,Private room,2,1.0,1.0,1.0,3,42,95.0,bin 50-100
94102,Entire home/apt,4,1.0,1.0,2.0,30,152,250.0,bin 200-250
94114,Entire home/apt,6,3.0,3.0,3.0,30,1,270.0,bin 250-300
94114,Entire home/apt,3,1.0,1.0,2.0,30,21,140.0,bin 100-150
94131,Private room,2,1.0,1.0,0.0,2,6,225.0,bin 200-250
94133,Entire home/apt,8,3.0,2.0,4.0,3,29,499.0,bin 450-500
94123,Entire home/apt,2,1.0,1.0,1.0,30,27,220.0,bin 200-250
94117,Entire home/apt,2,1.0,1.0,1.0,3,26,200.0,bin 150-200
94110,Entire home/apt,9,4.0,4.0,6.0,4,14,360.0,bin 350-400
94102,Private room,2,1.0,1.0,1.0,6,85,110.0,bin 100-150
94102,Private room,2,1.0,1.0,1.0,1,70,110.0,bin 100-150
94102,Private room,2,1.0,1.0,1.0,7,68,110.0,bin 100-150
94102,Private room,2,1.0,1.0,1.0,6,106,110.0,bin 100-150
94102,Private room,2,1.0,1.0,1.0,6,90,89.0,bin 50-100
94102,Private room,2,1.0,1.0,1.0,6,43,110.0,bin 100-150
94102,Private room,2,1.0,1.0,1.0,6,98,40.0,bin 0-50
94102,Shared room,2,1.0,1.0,1.0,30,0,200.0,bin 150-200
94118,Entire home/apt,2,1.0,1.0,1.0,4,213,185.0,bin 150-200
94121,Private room,1,1.0,1.0,1.0,30,0,69.0,bin 50-100
94124,Private room,2,1.0,1.0,1.0,1,39,69.0,bin 50-100
94110,Entire home/apt,2,1.0,1.0,1.0,2,153,160.0,bin 150-200
94115,Private room,2,1.0,1.0,1.0,1,16,150.0,bin 100-150
94114,Private room,2,1.0,1.0,1.0,2,89,120.0,bin 100-150
94109,Entire home/apt,2,1.0,1.5,1.0,30,1,193.0,bin 150-200
94110,Entire home/apt,6,3.0,1.0,6.0,3,22,449.0,bin 400-450
94116,Entire home/apt,6,3.0,3.5,3.0,3,8,450.0,bin 400-450
94110,Entire home/apt,2,1.0,1.0,1.0,3,38,120.0,bin 100-150
94122,Entire home/apt,3,1.0,1.0,1.0,2,273,150.0,bin 100-150
94114,Entire home/apt,2,1.0,1.0,1.0,30,93,190.0,bin 150-200
94117,Entire home/apt,3,1.0,1.0,1.0,1,62,155.0,bin 150-200
94110,Entire home/apt,3,0.0,1.0,2.0,30,82,119.0,bin 100-150
94115,Private room,1,1.0,1.0,1.0,1,49,124.0,bin 100-150
94105,Entire home/apt,3,1.0,1.0,2.0,30,0,279.0,bin 250-300
94114,Entire home/apt,2,1.0,1.0,1.0,2,269,169.0,bin 150-200
94110,Private room,3,1.0,1.0,2.0,1,280,144.0,bin 100-150
94117,Entire home/apt,4,0.0,1.0,2.0,30,9,70.0,bin 50-100
94158,Entire home/apt,5,2.0,2.0,3.0,30,0,299.0,bin 250-300
94109,Entire home/apt,3,1.0,1.0,2.0,30,0,229.0,bin 200-250
94118,Entire home/apt,6,2.0,2.0,3.0,30,3,310.0,bin 300-350
94118,Entire home/apt,6,2.0,1.0,3.0,30,6,270.0,bin 250-300
94133,Entire home/apt,4,1.0,1.0,2.0,30,11,145.0,bin 100-150
94117,Private room,2,1.0,1.0,1.0,1,169,125.0,bin 100-150
94118,Entire home/apt,6,2.0,1.0,2.0,3,4,328.0,bin 300-350
94131,Private room,2,1.0,1.0,1.0,1,128,90.0,bin 50-100
94115,Private room,2,1.0,1.0,1.0,3,50,186.0,bin 150-200
94102,Private room,4,0.0,1.0,2.0,2,2,180.0,bin 150-200
94102,Private room,4,0.0,1.0,2.0,2,0,180.0,bin 150-200
94102,Private room,4,0.0,1.0,2.0,2,4,180.0,bin 150-200
94110,Entire home/apt,6,2.0,2.0,2.0,2,49,312.0,bin 300-350
94114,Private room,2,1.0,1.0,1.0,1,556,99.0,bin 50-100
94112,Entire home/apt,8,4.0,4.5,5.0,4,5,445.0,bin 400-450
94114,Entire home/apt,2,1.0,1.0,1.0,30,4,170.0,bin 150-200
94117,Private room,2,1.0,1.0,1.0,1,186,110.0,bin 100-150
94110,Entire home/apt,6,3.0,1.0,4.0,3,28,400.0,bin 350-400
94127,Entire home/apt,6,4.0,2.0,4.0,30,2,495.0,bin 450-500
94123,Entire home/apt,12,4.0,3.5,8.0,30,54,350.0,bin 300-350
94102,Private room,2,1.0,1.0,1.0,1,121,140.0,bin 100-150
94114,Private room,1,1.0,1.5,1.0,30,4,48.0,bin 0-50
94110,Private room,2,1.0,1.0,1.0,2,112,95.0,bin 50-100
94117,Private room,2,1.0,1.5,1.0,3,0,99.0,bin 50-100
94117,Private room,1,1.0,1.0,1.0,3,13,109.0,bin 100-150
94132,Private room,1,1.0,1.0,1.0,30,3,50.0,bin 0-50
94133,Private room,2,1.0,2.0,0.0,30,87,66.0,bin 50-100
94102,Private room,4,0.0,1.0,2.0,2,2,180.0,bin 150-200
94102,Private room,4,0.0,1.0,2.0,1,1,180.0,bin 150-200
94109,Entire home/apt,5,2.0,1.0,2.0,30,82,358.0,bin 350-400
94117,Private room,1,1.0,1.0,1.0,4,63,80.0,bin 50-100
94110,Private room,8,2.0,2.0,4.0,22,145,250.0,bin 200-250
94110,Private room,2,1.0,1.0,1.0,30,78,165.0,bin 150-200
94109,Entire home/apt,2,0.0,1.0,1.0,3,25,200.0,bin 150-200
94117,Entire home/apt,2,1.0,1.0,1.0,30,18,110.0,bin 100-150
94109,Entire home/apt,2,0.0,1.0,1.0,85,4,110.0,bin 100-150
94108,Entire home/apt,2,1.0,1.0,1.0,30,12,130.0,bin 100-150
94122,Private room,1,1.0,1.0,1.0,30,32,105.0,bin 100-150
94115,Private room,4,2.0,1.0,2.0,3,87,276.0,bin 250-300
94110,Entire home/apt,8,4.0,2.0,4.0,30,86,275.0,bin 250-300
94112,Entire home/apt,5,3.0,2.0,3.0,3,16,400.0,bin 350-400
94102,Private room,4,1.0,2.0,2.0,2,9,144.0,bin 100-150
94114,Entire home/apt,2,1.0,1.0,1.0,30,1,138.0,bin 100-150
94115,Private room,2,1.0,1.0,2.0,2,118,154.0,bin 150-200
94112,Entire home/apt,2,1.0,1.0,1.0,1,146,193.0,bin 150-200
94121,Entire home/apt,8,5.0,1.5,6.0,30,103,499.0,bin 450-500
94108,Private room,2,0.0,1.0,1.0,2,1,350.0,bin 300-350
94110,Private room,2,1.0,1.0,1.0,2,108,168.0,bin 150-200
94114,Private room,2,1.0,1.0,0.0,4,34,250.0,bin 200-250
94118,Entire home/apt,3,1.0,1.0,1.0,3,223,135.0,bin 100-150
94107,Entire home/apt,2,1.0,1.0,1.0,30,3,147.0,bin 100-150
94107,Shared room,1,1.0,1.5,6.0,30,6,34.0,bin 0-50
94114,Entire home/apt,4,1.0,1.0,2.0,2,125,100.0,bin 50-100
94114,Private room,1,1.0,4.0,1.0,30,16,69.0,bin 50-100
94133,Entire home/apt,4,2.0,1.0,2.0,30,3,175.0,bin 150-200
94131,Private room,2,1.0,1.0,1.0,1,416,95.0,bin 50-100
94107,Entire home/apt,4,2.0,2.0,2.0,3,1,225.0,bin 200-250
94123,Entire home/apt,6,3.0,1.0,4.0,30,10,225.0,bin 200-250
94118,Private room,2,1.0,1.0,0.0,30,1,90.0,bin 50-100
94118,Entire home/apt,4,2.0,2.5,2.0,3,8,275.0,bin 250-300
94110,Entire home/apt,4,2.0,2.0,2.0,3,23,250.0,bin 200-250
94131,Private room,2,1.0,1.0,1.0,1,260,105.0,bin 100-150
94114,Private room,2,1.0,1.0,1.0,1,12,138.0,bin 100-150
94132,Private room,4,1.0,1.0,1.0,2,158,64.0,bin 50-100
94115,Entire home/apt,3,1.0,1.0,1.0,31,82,180.0,bin 150-200
94133,Private room,2,1.0,10.0,1.0,1,85,95.0,bin 50-100
94133,Private room,2,1.0,0.0,1.0,1,75,95.0,bin 50-100
94122,Entire home/apt,1,0.0,1.0,1.0,30,8,97.0,bin 50-100
94133,Private room,3,1.0,10.0,2.0,1,110,99.0,bin 50-100
94133,Entire home/apt,3,1.0,1.0,1.0,2,65,220.0,bin 200-250
94115,Entire home/apt,2,0.0,1.0,1.0,4,6,425.0,bin 400-450
94110,Private room,2,1.0,1.0,1.0,2,112,105.0,bin 100-150
94103,Private room,1,1.0,1.0,1.0,2,60,120.0,bin 100-150
94109,Private room,2,1.0,1.0,1.0,1,360,129.0,bin 100-150
94118,Entire home/apt,4,1.0,1.0,2.0,1,217,255.0,bin 250-300
94110,Private room,1,1.0,1.5,1.0,30,14,80.0,bin 50-100
94108,Entire home/apt,4,2.0,1.5,2.0,30,128,349.0,bin 300-350
94110,Entire home/apt,4,2.0,1.0,2.0,5,34,168.0,bin 150-200
94122,Entire home/apt,2,1.0,1.0,2.0,30,38,140.0,bin 100-150
94121,Entire home/apt,2,1.0,1.0,1.0,30,9,139.0,bin 100-150
94117,Private room,2,1.0,1.0,1.0,1,253,125.0,bin 100-150
94110,Entire home/apt,7,3.0,3.5,3.0,3,0,300.0,bin 250-300
94111,Entire home/apt,4,0.0,1.0,2.0,31,9,140.0,bin 100-150
94116,Entire home/apt,10,3.0,2.0,5.0,2,220,499.0,bin 450-500
94109,Private room,2,1.0,0.5,1.0,2,72,85.0,bin 50-100
94117,Private room,1,1.0,3.0,1.0,30,7,60.0,bin 50-100
94103,Private room,2,1.0,1.0,1.0,2,177,160.0,bin 150-200
94112,Entire home/apt,5,1.0,1.0,3.0,30,82,110.0,bin 100-150
94131,Entire home/apt,2,1.0,1.0,1.0,1,450,135.0,bin 100-150
94115,Entire home/apt,4,1.0,1.0,2.0,31,17,300.0,bin 250-300
94114,Entire home/apt,4,2.0,2.0,2.0,30,3,322.0,bin 300-350
94110,Private room,1,1.0,1.5,1.0,31,14,82.0,bin 50-100
94110,Entire home/apt,6,3.0,2.0,3.0,5,0,275.0,bin 250-300
94115,Entire home/apt,2,1.0,1.0,1.0,3,97,185.0,bin 150-200
94102,Entire home/apt,2,0.0,1.0,1.0,30,4,130.0,bin 100-150
94114,Private room,1,1.0,1.0,1.0,30,1,135.0,bin 100-150
94114,Private room,1,1.0,1.0,1.0,1,107,97.0,bin 50-100
94103,Entire home/apt,4,2.0,1.0,2.0,2,257,275.0,bin 250-300
94117,Entire home/apt,6,3.0,2.0,3.0,30,5,225.0,bin 200-250
94109,Entire home/apt,5,3.0,1.0,3.0,30,83,217.0,bin 200-250
94107,Entire home/apt,4,1.0,1.0,2.0,30,160,150.0,bin 100-150
94110,Entire home/apt,4,2.0,1.0,2.0,2,65,165.0,bin 150-200
94110,Entire home/apt,4,2.0,1.5,3.0,5,7,299.0,bin 250-300
94134,Private room,2,1.0,1.0,1.0,2,52,70.0,bin 50-100
94114,Entire home/apt,5,2.0,1.5,3.0,30,2,168.0,bin 150-200
94118,Entire home/apt,2,1.0,1.0,1.0,30,67,159.0,bin 150-200
94117,Entire home/apt,2,1.0,1.0,1.0,2,59,150.0,bin 100-150
94114,Entire home/apt,6,3.0,1.0,4.0,30,33,340.0,bin 300-350
94110,Entire home/apt,4,2.0,2.0,2.0,30,53,175.0,bin 150-200
94112,Entire home/apt,2,1.0,1.0,1.0,3,61,140.0,bin 100-150
94110,Private room,2,1.0,1.0,1.0,1,4,99.0,bin 50-100
94114,Entire home/apt,6,3.0,2.0,3.0,30,42,300.0,bin 250-300
94122,Entire home/apt,5,2.0,1.0,2.0,2,42,220.0,bin 200-250
94118,Entire home/apt,3,1.0,1.0,1.0,30,3,210.0,bin 200-250
94114,Private room,2,1.0,1.0,1.0,30,17,100.0,bin 50-100
94122,Entire home/apt,4,1.0,1.0,2.0,3,246,145.0,bin 100-150
94110,Private room,3,1.0,1.5,1.0,3,68,133.0,bin 100-150
94117,Entire home/apt,6,3.0,2.0,3.0,2,13,400.0,bin 350-400
94117,Entire home/apt,2,1.0,2.0,1.0,3,48,379.0,bin 350-400
94115,Entire home/apt,5,2.0,1.0,3.0,3,89,350.0,bin 300-350
94117,Entire home/apt,4,2.0,2.0,2.0,3,36,215.0,bin 200-250
94102,Private room,2,1.0,1.0,1.0,5,59,150.0,bin 100-150
94109,Entire home/apt,2,0.0,1.0,1.0,30,13,101.0,bin 100-150
94109,Entire home/apt,2,0.0,1.0,1.0,30,10,101.0,bin 100-150
94110,Entire home/apt,2,1.0,1.0,1.0,30,2,110.0,bin 100-150
94114,Private room,2,1.0,2.0,1.0,2,191,133.0,bin 100-150
94102,Entire home/apt,2,1.0,1.0,1.0,3,118,150.0,bin 100-150
94102,Private room,2,1.0,1.0,2.0,3,77,80.0,bin 50-100
94105,Entire home/apt,4,2.0,2.0,2.0,31,17,199.0,bin 150-200
94114,Entire home/apt,2,1.0,1.0,1.0,30,19,10.0,bin 0-50
94133,Entire home/apt,2,1.0,1.0,1.0,4,9,295.0,bin 250-300
94123,Entire home/apt,3,1.0,1.0,3.0,30,6,195.0,bin 150-200
94107,Entire home/apt,4,2.0,2.0,2.0,30,8,173.0,bin 150-200
94110,Private room,2,1.0,1.0,2.0,1,264,86.0,bin 50-100
94102,Private room,4,2.0,2.0,2.0,1,50,195.0,bin 150-200
94114,Entire home/apt,2,1.0,1.0,1.0,30,8,110.0,bin 100-150
94116,Entire home/apt,4,1.0,1.0,1.0,3,102,140.0,bin 100-150
94118,Entire home/apt,4,2.0,2.0,2.0,3,44,399.0,bin 350-400
94107,Private room,2,1.0,1.0,1.0,3,70,180.0,bin 150-200
94118,Private room,2,1.0,1.0,1.0,2,182,125.0,bin 100-150
94127,Private room,2,1.0,1.0,1.0,2,18,69.0,bin 50-100
94102,Private room,2,1.0,2.0,1.0,5,1,279.0,bin 250-300
94102,Private room,2,1.0,2.0,1.0,5,3,279.0,bin 250-300
94122,Entire home/apt,4,2.0,1.0,3.0,30,4,106.0,bin 100-150
94116,Entire home/apt,4,1.0,1.0,2.0,1,327,135.0,bin 100-150
94112,Private room,2,1.0,1.5,1.0,2,117,98.0,bin 50-100
94114,Entire home/apt,2,1.0,1.0,1.0,3,197,175.0,bin 150-200
94122,Private room,2,1.0,1.0,1.0,1,243,112.0,bin 100-150
94124,Entire home/apt,4,2.0,1.0,2.0,2,50,167.0,bin 150-200
94110,Entire home/apt,4,3.0,2.0,6.0,30,1,260.0,bin 250-300
